ID,Block,PlotID,Species,Canopy,Trans,Fire,Snow,S1Tot,S2Tot,S3Tot,Row,Col,Pop,F1,Sp1,Su1,F2,Sp2,Su2,Su2.H,F3,F3.H,Sp3,Sp3.H,Su3.Fl,Su3.Fr,Su3.Sd,Su3.H
193,2,10,cs,T,39.64,0,+,228.6,73.66,53.34,7,4,SF,,,,,1,1,4,1,4,1,5,,,,
194,2,10,cs,T,39.64,0,+,228.6,73.66,53.34,7,5,GT,,,,,,,,,,,,,,,
195,2,10,cs,T,39.64,0,+,228.6,73.66,53.34,7,6,GT,,,,,,,,,,,,,,,
196,2,10,cs,T,39.64,0,+,228.6,73.66,53.34,7,7,SF,,1,1,1,0,0,,0,,0,,,,,
197,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,1,GT,,,,,,,,,,,,,,,
198,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,2,GT,,,,,,,,,,,,,,,
199,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,3,SF,,,,,,,,,,,,,,,
200,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,4,WM,,1,1,1,1,1,18,0,,0,,,,,
201,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,5,DB,,,,,,,,,,,,,,,
202,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,6,PH,,1,1,0,0,0,,0,,0,,,,,
203,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,1,7,GT,,,,,,,,,,,,,,,
204,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,1,GT,,,,,,,,,,,,,,,
205,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,2,GR,,1,1,0,0,0,,0,,0,,,,,
206,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,3,GT,,,,,1,1,2,1,5,0,,,,,
207,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,4,SF,,1,1,0,0,0,,0,,0,,,,,
208,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,5,GT,,,,,,,,,,,,,,,
209,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,6,GR,,1,1,0,0,0,,0,,0,,,,,
210,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,2,7,PH,,,,,1,1,2,1,3,0,,,,,
211,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,1,PH,,,,,1,1,2,1,5,1,3,,,,
212,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,2,GR,,,,,,,,,,1,1,,,,
213,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,3,GT,,,,,,,,,,,,,,,
214,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,4,GR,,,,,,,,,,,,,,,
215,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,5,GT,,,,,,,,,,,,,,,
216,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,6,WM,,,,,,,,,,,,,,,
217,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,3,7,GR,,,,,1,1,3,1,3,0,,,,,
218,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,1,WM,,,,,1,1,4,0,,0,,,,,
219,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,2,SF,,1,1,0,0,0,,0,,0,,,,,
220,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,3,GR,,,,,1,0,,0,,0,,,,,
221,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,4,SF,,,,,1,0,,0,,0,,,,,
222,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,5,GR,,,,,,,,,,,,,,,
223,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,6,SF,,,,,,,,,,,,,,,
224,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,4,7,WM,,,,,,,,,,,,,,,
225,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,1,SF,,,,,,1,2.5,0,,0,,,,,
226,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,2,WM,,,,,,,,,,,,,,,
227,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,3,GR,,,,,,,,,,,,,,,
228,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,4,SF,,,,,,,,,,,,,,,
229,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,5,SF,,,,,,,,,,,,,,,
230,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,6,GT,1,0,0,0,0,0,,0,,0,,,,,
231,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,5,7,WM,,,,,,,,,,,,,,,
232,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,1,DB,,1,1,0,0,0,,0,,0,,,,,
233,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,2,WM,,,,,,,,,,,,,,,
234,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,3,GT,,1,1,0,0,0,,0,,0,,,,,
235,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,4,WM,,,,,,,,,,,,,,,
236,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,5,WM,,,,,1,0,,0,,0,,,,,
237,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,6,GT,,,,,1,0,,0,,0,,,,,
238,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,6,7,SF,,,,,,,,,,,,,,,
239,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,1,GT,,,,,1,0,,0,,0,,,,,
240,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,2,GT,,,,,1,0,,0,,0,,,,,
241,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,3,GT,,,,,,,,,,,,,,,
242,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,4,SF,,,,,,,,,,,,,,,
243,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,5,DB,,1,1,0,0,0,,0,,0,,,,,
244,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,6,GT,,,,,,,,,,,,,,,
245,2,13,cs,T,39.64,0,A,147.32,38.1,25.4,7,7,WM,,,,,,,,,,,,,,,
393,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,1,GT,,,,,,,,,,1,1,,,,
394,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,2,SF,,,,,,,,,,,,,,,
395,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,3,WM,,,,,,,,,,,,,,,
396,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,4,GT,,,,,,,,,,,,,,,
397,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,5,WM,,,,,,,,,,,,,,,
398,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,6,GR,,,,,,,,,,,,,,,
399,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,1,7,GT,,,,,,,,,,,,,,,
400,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,1,DB,,,,,,,,,,,,,,,
401,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,2,PH,,,,,,,,,,,,,,,
402,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,3,WM,,,,,,,,,,,,,,,
403,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,4,SF,,,,,1,1,3.5,1,4,1,5,,,,
404,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,5,GR,,1,1,1,1,1,16,1,13,1,12,,,,
405,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,6,GT,,,,,,,,,,,,,,,
406,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,2,7,WM,,,,,,,,,,,,,,,
407,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,1,GR,,,,,,,,,,,,,,,
408,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,2,WM,,,,,,,,,,,,,,,
409,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,3,GT,,1,1,1,0,0,,0,,0,,,,,
410,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,4,GT,,1,1,1,1,1,10,1,9,0,,,,,
411,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,5,WM,,,,,,,,,,,,,,,
412,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,6,SF,,,,,1,1,2,1,2,1,2,,,,
413,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,3,7,SF,,1,1,0,0,0,,0,,0,,,,,
414,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,1,WM,,,,,,,,,,,,,,,
415,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,2,GT,,,,,,,,,,,,,,,
416,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,3,SF,,,,,,,,,,,,,,,
417,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,4,GT,,,,,,,,,,,,,,,
418,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,5,DB,,,,,,,,,,,,,,,
419,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,6,PH,,,,,,,,,,,,,,,
420,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,4,7,GR,,,,,,,,,,,,,,,
421,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,1,SF,,,,,,,,,,,,,,,
422,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,2,GT,,,,,,,,,,,,,,,
423,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,3,GR,,1,1,1,0,0,,0,,0,,,,,
424,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,4,WM,,,,,,1,5,1,5,1,5,,,,
425,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,5,GR,,,,,,,,,,,,,,,
426,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,6,SF,,1,1,1,1,1,4.5,1,3,1,5,,,,
427,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,5,7,GT,,1,1,1,1,1,6,1,4,1,4,,,,
428,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,1,GT,,,,,,,,,,,,,,,
429,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,2,SF,,,,,,,,,,,,,,,
430,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,3,GR,,,,,,,,,,,,,,,
431,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,4,SF,,1,1,1,1,1,4,1,5,1,4,,,,
432,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,5,PH,,,,,,,,,,,,,,,
433,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,6,WM,,,,,,,,,,,,,,,
434,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,6,7,GT,,,,,,,,,,,,,,,
435,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,1,GR,,,,,,,,,,,,,,,
436,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,2,GT,,1,0,0,0,0,,0,,0,,,,,
437,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,3,GT,,,,,,,,,,,,,,,
438,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,4,DB,,1,1,1,1,1,8,1,8,1,10,,,,
439,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,5,SF,,,,,,,,,,,,,,,
440,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,6,GT,,,,,,,,,,,,,,,
441,3,25,cs,T,37.66,1,-,106.68,30.48,7.62,7,7,WM,,,,,,,,,,,,,,,
344,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,1,WM,1,1,0,0,0,0,,0,,0,,,,,
345,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,2,GT,1,1,1,1,0,0,,0,,0,,,,,
346,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,3,SF,,,,,,,,,,,,,,,
347,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,4,GT,,,,,,,,,,,,,,,
348,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,5,SF,,,,,,,,,,,,,,,
349,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,6,WM,,1,1,1,1,11,,1,11,1,7,,,,
350,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,1,7,GT,,1,1,1,1,2,,1,2,1,2,,,,
351,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,1,GR,,,,,,,,,,,,,,,
352,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,2,WM,,1,1,1,0,0,,0,,0,,,,,
353,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,3,GT,,,,,,,,,,,,,,,
354,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,4,WM,,1,1,0,0,0,,0,,0,,,,,
355,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,5,GR,,1,1,0,0,0,,0,,0,,,,,
356,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,6,DB,,1,0,0,0,0,,0,,0,,,,,
357,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,2,7,SF,,,,,1,1,6.5,0,,0,,,,,
358,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,1,DB,,,,,,,,,,,,,,,
359,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,2,GR,,1,1,1,0,0,,0,,0,,,,,
360,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,3,GR,,1,0,0,0,0,,0,,,,,,,
361,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,4,PH,,,,,,,,,,,,,,,
362,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,5,SF,,,,,1,1,4,0,,0,,,,,
363,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,6,WM,,,,,1,0,,0,,0,,,,,
364,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,3,7,GT,,,,,,1,4.5,1,3,1,5,,,,
365,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,1,GT,,,,,,,,,,,,,,,
366,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,2,PH,1,1,1,1,1,1,1,1,3,0,,,,,
367,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,3,GR,,,,,,,,,,,,,,,
368,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,4,GT,,,,,,,,,,,,,,,
369,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,5,SF,1,1,1,1,1,1,15,1,17,1,15,,,,
370,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,6,WM,,,,,,,,,,,,,,,
371,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,4,7,WM,,,,,,,,,,,,,,,
372,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,1,GT,,1,1,1,1,1,9,1,7,1,8,,,,
373,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,2,SF,,1,1,1,1,0,,0,,0,,,,,
374,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,3,GT,,,,,,,,,,,,,,,
375,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,4,GR,,,,,,,,,,,,,,,
376,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,5,SF,,,,,,,,,,,,,,,
377,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,6,DB,,1,0,0,0,0,,0,,0,,,,,
378,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,5,7,WM,,,,,,,,,,,,,,,
379,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,1,GT,,1,1,1,0,0,,0,,0,,,,,
380,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,2,GR,,,,,,,,,,,,,,,
381,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,3,WM,,,,,1,1,6,1,5,1,3,,,,
382,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,4,PH,,,,,1,1,4,1,4,1,4,,,,
383,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,5,SF,,,,,1,1,8,1,8,0,,,,,
384,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,6,GT,,,,,,,,,,,,,,,
385,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,6,7,GT,,,,,,,,,,,,,,,
386,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,1,SF,,,,,,,,,,,,,,,
387,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,2,GT,,,,,1,1,4.5,1,4,0,,,,,
388,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,3,SF,,1,1,0,0,0,,0,,0,,,,,
389,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,4,WM,,1,1,1,1,0,,0,,0,,,,,
390,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,5,GT,,,1,0,0,0,,0,,0,,,,,
391,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,6,GR,,1,1,1,1,1,9,1,12,0,,,,,
392,3,22,cs,T,37.66,1,+,233.68,78.74,45.72,7,7,GT,,,1,0,0,0,,0,,0,,,,,
295,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,1,SF,,,,,,,,,,,,,,,
296,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,2,GR,,,,,,,,,,,,,,,
297,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,3,GT,,,,,,,,,,,,,,,
298,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,4,WM,,,,,,,,,,,,,,,
299,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,5,WM,,,,,,,,,,,,,,,
300,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,6,DB,,,,,,,,,,,,,,,
301,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,1,7,GT,,,,,,,,,,,,,,,
302,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,1,SF,,,,,,,,,,,,,,,
303,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,2,PH,,,,,,,,,,,,,,,
304,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,3,WM,,,,,,,,,,,,,,,
305,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,4,GR,,1,1,1,1,1,10,1,11,0,,,,,
306,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,5,SF,,,,,,,,,,1,,,,,
307,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,6,SF,,1,1,1,1,1,12,1,8,0,,,,,
308,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,2,7,PH,,,,,,,,,,,,,,,
309,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,1,GT,,,,,,,,,,,,,,,
310,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,2,WM,,1,1,1,1,1,8.5,1,8,1,6,,,,
311,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,3,GR,,,,,,,,,,,,,,,
312,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,4,GT,,,,,,,,,,,,,,,
313,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,5,SF,,,,,,,,,,,,,,,
314,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,6,WM,,,,,,,,,,,,,,,
315,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,3,7,GR,,,,,,,,,,,,,,,
316,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,1,GT,,,,,,,,,,,,,,,
317,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,2,WM,,,,,,,,,,,,,,,
318,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,3,SF,,,,,,,,,,,,,,,
319,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,4,GT,,,,,,,,,,,,,,,
320,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,5,DB,,,,,,,,,,,,,,,
321,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,6,WM,,,,,,,,,,,,,,,
322,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,4,7,SF,,,,,,,,,,,,,,,
323,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,1,GT,,1,1,1,1,1,1,1,6,1,4,,,,
324,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,2,DB,,1,1,1,1,1,11,1,11,1,5,,,,
325,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,3,GR,,,,,,,,,,,,,,,
326,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,4,GT,,,,,,,,,,,,,,,
327,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,5,PH,,1,1,1,1,1,9,1,8,1,7,,,,
328,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,6,SF,,,,,,,,,,,,,,,
329,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,5,7,GT,,,,,,,,,,,,,,,
330,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,1,GR,,,,,,,,,,,,,,,
331,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,2,SF,,,,,,,,,,,,,,,
332,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,3,GT,,,,,,,,,,,,,,,
333,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,4,GR,,,,,1,1,5,1,5,1,5,,,,
334,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,5,GT,,,,,,,,,,,,,,,
335,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,6,WM,,,,,,,,,,,,,,,
336,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,6,7,WM,,,,,,,,,,,,,,,
337,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,1,GT,,,,,,,,,,,,,,,
338,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,2,WM,,,,,,,,,,,,,,,
339,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,3,GT,,,,,,,,,,,,,,,
340,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,4,GR,,,,,,,,,,,,,,,
341,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,5,GT,,,,,,,,,,,,,,,
342,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,6,GT,,,,,,,,,,,,,,,
343,3,19,cs,T,37.66,1,A,149.86,40.64,22.86,7,7,SF,1,1,1,1,1,1,14,1,15,1,15,,,,
442,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,1,GT,,,,,,,,,,,,,,,
443,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,2,GT,,,,,,,,,,,,,,,
444,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,3,WM,,,,,,,,,,,,,,,
445,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,4,DB,,,,,,,,,,,,,,,
446,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,5,GR,,1,1,0,0,0,,0,,0,,,,,
447,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,6,GR,,,,,,,,,,,,,,,
448,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,1,7,GT,,,,,,,,,,,,,,,
449,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,1,WM,,,,,,,,,,,,,,,
450,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,2,SF,,,,,,,,,,,,,,,
451,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,3,GR,,,,,,,,,,,,,,,
452,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,4,WM,,,,,,,,,,,,,,,
453,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,5,GR,,,,,,,,,,,,,,,
454,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,6,GT,,,,,,,,,,,,,,,
455,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,2,7,SF,,,,,,,,,,,,,,,
456,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,1,WM,,,,,,,,,,,,,,,
457,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,2,WM,,,,,1,1,3.5,1,3,1,4,,,,
458,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,3,GR,,1,1,1,1,0,,0,,0,,,,,
459,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,4,WM,,1,1,1,1,1,5,1,5,1,6,,,,
460,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,5,SF,,1,0,0,0,0,,0,,0,,,,,
461,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,6,GT,,1,1,0,0,0,,0,,0,,,,,
462,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,3,7,GT,,,,,,,,,,,,,,,
463,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,1,GT,,,,,,,,,,,,,,,
464,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,2,WM,,,,,,,,,,,,,,,
465,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,3,SF,,,,,,,,,,,,,,,
466,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,4,DB,,,,,,,,,,,,,,,
467,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,5,GR,,1,1,0,0,0,,0,,0,,,,,
468,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,6,GT,,,,,,,,,,,,,,,
469,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,4,7,GR,,1,1,1,1,1,14,1,15,1,4,,,,
470,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,1,WM,,,,,,,,,,,,,,,
471,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,2,DB,,,,,,,,,,,,,,,
472,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,3,GT,,,,,,,,,,1,1,,,,
473,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,4,SF,,,,,,,,,,,,,,,
474,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,5,GT,,,,,,,,,,,,,,,
475,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,6,GR,,,,,,,,,,,,,,,
476,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,5,7,WM,,,,,1,1,6,1,6,1,6,,,,
477,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,1,SF,,,,,,,,,,,,,,,
478,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,2,GT,,,,,,,,,,,,,,,
479,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,3,SF,,,,,,,,,,,,,,,
480,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,4,GT,,1,1,0,0,0,,0,,0,,,,,
481,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,5,GT,,,,,,,,,,,,,,,
482,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,6,GT,,,,,,,,,,,,,,,
483,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,6,7,WM,,,,,,,,,,,,,,,
484,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,1,GR,,,,,,,,,,,,,,,
485,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,2,SF,,,,,,,,,,,,,,,
486,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,3,GT,,1,0,0,0,0,,0,,0,,,,,
487,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,4,SF,,,,,,,,,,,,,,,
488,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,5,GR,,,,,,,,,,,,,,,
489,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,6,SF,,,,,,,,,,,,,,,
490,4,28,cs,T,43.1,0,-,106.68,30.48,7.62,7,7,GR,,,,,,,,,,1,1,,,,
